# Base - Ideal Conditions  (Up to date)
# 789 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (115 ft/s)
#
Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (lb),Motor mass (lb),Longitudinal moment of inertia (lb·ft²),Rotational moment of inertia (lb·ft²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (in²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°F),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.01,-0.001,-0.3,-29.966,0.301,30.081,-1.311e-4,0,1.311e-4,180,0.026,2.622,42,-88,32.162,101.719,0,0,0,44.447,8.5,242.131,1.709,NaN,71.114,NaN,9.1e-4,5.198e4,12.034,-1.345e-5,0.939,-0.018,0.8,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.27e-5,5.15,20.831,85,0,1.024,84.234,968.682,1144.634,0.01,0.004
0.02,-0.001,-0.261,-26.064,0.262,26.164,-1.14e-4,0,1.14e-4,180,0.023,2.28,42,-88,32.162,98.457,0,0,0,44.447,8.5,242.13,1.709,NaN,71.114,NaN,9.785e-4,5.589e4,36.103,-5.96e-6,0.923,-0.007,0.784,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.844e-5,5.15,20.831,85,0,1.112,84.234,968.682,1144.634,0.01,0.006
0.03,0.003,0.594,59.364,0.596,59.591,2.596e-4,0,2.596e-4,0,0.052,5.194,42,-88,32.162,59.641,0,0,0,44.437,8.489,242.078,1.709,NaN,71.108,NaN,0.001,6.915e4,562.936,3.028e-4,0.879,0.226,0.739,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.477e-5,5.15,20.831,85,0,1.2,84.234,968.682,1144.634,0.01,0.007
0.04,0.02,2.857,226.372,2.868,227.237,0.002,0,0.002,0,0.25,19.805,42,-88,32.162,23.304,0,0,0,44.427,8.479,242.027,1.709,NaN,71.102,NaN,0.003,1.619e5,1592.534,0.007,0.734,0.917,0.595,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.118e-4,5.15,20.831,85,0,1.289,84.234,968.682,1144.634,0.01,0.007
0.05,0.065,6.055,319.858,6.078,321.079,0.006,0,0.006,0,0.53,27.984,42,-88,32.162,12.479,0,0,0,44.406,8.459,241.923,1.709,NaN,71.09,NaN,0.006,3.168e5,2167.95,0.023,0.648,0.809,0.509,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.608e-4,5.15,20.831,85,0,1.377,84.234,968.681,1144.634,0.01,0.008
# Event LIFTOFF occurred at t=0.06 seconds
0.06,0.142,9.411,335.671,9.447,336.953,0.012,0,0.012,0,0.823,29.367,42,-88,32.162,6.16,0,0,0,44.386,8.438,241.817,1.709,NaN,71.078,NaN,0.008,4.787e5,2264.373,0.042,0.604,0.659,0.465,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,5.15,20.831,85,0,1.033,84.234,968.68,1144.634,0.01,0.009
0.07,0.253,12.683,327.32,12.731,328.57,0.022,0,0.022,0,1.11,28.637,42,-88,32.162,3.073,0,0,0,44.365,8.418,241.712,1.709,NaN,71.066,NaN,0.011,6.392e5,2211.927,0.068,0.577,0.592,0.437,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,5.15,20.831,85,0,0.689,84.234,968.678,1144.633,0.01,0.011
0.08,0.395,15.86,317.768,15.921,318.982,0.035,0,0.035,0,1.388,27.801,42,-88,32.162,1.236,0,0,0,44.345,8.398,241.609,1.709,NaN,71.054,NaN,0.014,7.961e5,2152.178,0.099,0.558,0.56,0.418,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,5.15,20.831,85,0,0.346,84.233,968.675,1144.633,0.01,0.013
0.09,0.57,19.024,316.453,19.096,317.662,0.05,0,0.05,0,1.664,27.686,42,-88,32.162,0.005,0,0,0,44.325,8.378,241.507,1.709,NaN,71.042,NaN,0.017,9.529e5,2143.162,0.138,0.543,0.543,0.403,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,5.15,20.831,85,0,0.002,84.233,968.672,1144.633,0.01,0.015
0.1,0.776,22.18,315.658,22.264,316.864,0.068,0,0.068,0,1.94,27.616,42,-88,32.162,0.878,0,0,0,44.305,8.358,241.406,1.708,NaN,71.03,NaN,0.019,1.11e6,2137.363,0.183,0.531,0.532,0.391,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,5.15,20.831,85,0,0.342,84.232,968.668,1144.632,0.01,0.016
0.11,1.013,25.327,314.861,25.424,316.064,0.089,0,0.089,0,2.216,27.547,42,-88,32.162,0.022,0,0,0,44.285,8.338,241.304,1.708,NaN,71.018,NaN,0.022,1.269e6,2131.563,0.235,0.521,0.521,0.381,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,5.15,20.831,85,0,0.01,84.232,968.663,1144.631,0.01,0.017
0.12,1.282,28.467,314.063,28.576,315.262,0.112,0,0.112,0,2.491,27.477,42,-88,32.162,0.644,0,0,0,44.266,8.318,241.202,1.708,NaN,71.007,NaN,0.025,1.427e6,2125.764,0.293,0.512,0.513,0.373,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,5.15,20.831,85,0,0.323,84.231,968.658,1144.631,0.01,0.018
0.13,1.583,31.599,313.263,31.72,314.459,0.138,0,0.138,0,2.765,27.407,42,-88,32.162,1.176,0,0,0,44.246,8.299,241.101,1.708,NaN,70.995,NaN,0.028,1.586e6,2119.964,0.357,0.505,0.507,0.365,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,5.15,20.831,85,0,0.655,84.23,968.652,1144.63,0.01,0.019
0.14,1.914,34.723,312.461,34.856,313.654,0.167,0,0.167,0,3.038,27.337,42,-88,32.162,1.612,0,0,0,44.226,8.279,240.999,1.708,NaN,70.983,NaN,0.031,1.744e6,2114.164,0.428,0.498,0.502,0.359,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,5.15,20.831,85,0,0.987,84.23,968.646,1144.629,0.01,0.02
0.15,2.277,37.839,311.657,37.984,312.847,0.199,0,0.199,0,3.31,27.266,42,-88,32.162,1.976,0,0,0,44.206,8.259,240.897,1.708,NaN,70.971,NaN,0.033,1.902e6,2108.365,0.505,0.493,0.498,0.353,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,5.15,20.831,85,0,1.319,84.229,968.639,1144.628,0.01,0.02
0.16,2.671,40.948,310.954,41.104,312.142,0.234,0,0.234,0,3.582,27.205,42,-88,32.162,1.554,0,0,0,44.186,8.239,240.795,1.707,NaN,70.959,NaN,0.036,2.057e6,2103.189,0.582,0.488,0.491,0.348,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,5.15,20.831,85,0,1.122,84.228,968.631,1144.627,0.01,0.021
0.17,3.096,44.059,311.191,44.227,312.38,0.271,0,0.271,0,3.855,27.226,42,-88,32.162,1.192,0,0,0,44.167,8.219,240.692,1.707,NaN,70.947,NaN,0.039,2.211e6,2103.783,0.664,0.483,0.485,0.343,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,5.15,20.831,85,0,0.925,84.227,968.623,1144.626,0.01,0.022
0.18,3.552,47.175,311.656,47.355,312.846,0.311,0,0.311,0,4.127,27.266,42,-88,32.162,0.876,0,0,0,44.147,8.2,240.59,1.707,NaN,70.935,NaN,0.041,2.366e6,2105.78,0.756,0.481,0.482,0.342,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,5.15,20.831,85,0,0.728,84.225,968.615,1144.624,0.01,0.022
0.19,4.039,50.295,312.12,50.488,313.312,0.353,0,0.353,0,4.4,27.307,42,-88,32.162,0.6,0,0,0,44.127,8.18,240.488,1.707,NaN,70.924,NaN,0.044,2.522e6,2107.777,0.858,0.481,0.482,0.341,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,5.15,20.831,85,0,0.531,84.224,968.605,1144.623,0.01,0.023
0.2,4.558,53.421,312.583,53.625,313.777,0.399,0,0.399,0,4.674,27.347,42,-88,32.162,0.355,0,0,0,44.107,8.16,240.385,1.707,NaN,70.912,NaN,0.047,2.677e6,2109.775,0.966,0.481,0.481,0.341,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,5.15,20.831,85,0,0.334,84.223,968.595,1144.621,0.01,0.024
0.21,5.108,56.55,313.045,56.766,314.241,0.447,0,0.447,0,4.948,27.388,42,-88,32.162,0.236,0,0,0,44.087,8.14,240.283,1.707,NaN,70.9,NaN,0.05,2.834e6,2111.772,1.082,0.481,0.481,0.341,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,5.15,20.831,85,0,0.235,84.222,968.585,1144.62,0.01,0.025
0.22,5.689,59.685,313.506,59.913,314.704,0.498,0,0.498,0,5.222,27.428,42,-88,32.162,0.129,0,0,0,44.068,8.121,240.18,1.707,NaN,70.888,NaN,0.052,2.99e6,2113.77,1.205,0.481,0.481,0.341,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,5.15,20.831,85,0,0.135,84.22,968.574,1144.618,0.01,0.026
0.23,6.302,62.824,313.967,63.064,315.166,0.551,0,0.551,0,5.496,27.469,42,-88,32.162,0.033,0,0,0,44.048,8.101,240.077,1.706,NaN,70.876,NaN,0.055,3.147e6,2115.767,1.335,0.481,0.481,0.341,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,5.15,20.831,85,0,0.036,84.219,968.562,1144.617,0.01,0.026
0.24,6.946,65.967,314.427,66.219,315.628,0.608,0,0.608,0,5.771,27.509,42,-88,32.162,0.055,0,0,0,44.028,8.081,239.975,1.706,NaN,70.864,NaN,0.058,3.304e6,2117.764,1.471,0.481,0.481,0.341,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,5.15,20.831,85,0,0.063,84.217,968.55,1144.615,0.01,0.027
0.25,7.621,69.116,314.886,69.38,316.089,0.667,0,0.667,0,6.047,27.549,42,-88,32.162,0.134,0,0,0,44.008,8.061,239.872,1.706,NaN,70.852,NaN,0.061,3.461e6,2119.762,1.615,0.481,0.482,0.341,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,5.15,20.831,85,0,0.163,84.215,968.537,1144.613,0.01,0.028
0.26,8.328,72.268,315.345,72.544,316.549,0.729,0,0.729,0,6.323,27.589,42,-88,32.162,0.123,0,0,0,43.989,8.041,239.769,1.706,NaN,70.84,NaN,0.063,3.619e6,2121.759,1.766,0.482,0.482,0.341,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,5.15,20.831,85,0,0.156,84.213,968.523,1144.611,0.01,0.029
0.27,9.066,75.426,315.802,75.714,317.009,0.793,0,0.793,0,6.599,27.629,42,-88,32.161,0.113,0,0,0,43.969,8.022,239.666,1.706,NaN,70.828,NaN,0.066,3.777e6,2123.757,1.924,0.482,0.482,0.341,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,5.15,20.831,85,0,0.15,84.212,968.509,1144.609,0.01,0.03
0.28,9.836,78.588,316.259,78.888,317.467,0.861,0,0.861,0,6.876,27.669,42,-88,32.161,0.104,0,0,0,43.949,8.002,239.563,1.706,NaN,70.816,NaN,0.069,3.936e6,2125.754,2.089,0.482,0.482,0.341,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009,5.15,20.831,85,0,0.143,84.21,968.495,1144.607,0.01,0.031
0.29,10.638,81.754,316.716,82.066,317.925,0.931,0,0.931,0,7.153,27.709,42,-88,32.161,0.095,0,0,0,43.929,7.982,239.459,1.706,NaN,70.804,NaN,0.072,4.094e6,2127.751,2.261,0.482,0.482,0.341,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009,5.15,20.831,85,0,0.137,84.208,968.479,1144.605,0.01,0.032
0.3,11.472,84.925,317.171,85.25,318.383,1.004,0,1.004,0,7.43,27.749,42,-88,32.161,0.087,0,0,0,43.909,7.962,239.356,1.705,NaN,70.792,NaN,0.074,4.253e6,2129.749,2.44,0.482,0.482,0.341,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009,5.15,20.831,85,0,0.131,84.206,968.463,1144.602,0.01,0.035
# Event LAUNCHROD occurred at t=0.31 seconds
0.31,12.337,88.101,317.626,88.437,318.839,1.079,0,1.079,0,7.708,27.789,42,-88,32.161,0.022,0,0,0,43.89,7.942,239.253,1.705,NaN,70.78,NaN,0.077,4.413e6,2131.746,2.627,0.482,0.482,0.341,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,5.15,20.831,85,0,0.034,84.203,968.447,1144.6,0.01,0.035
0.325,13.694,92.869,317.984,93.227,319.452,1.198,8.625e-8,1.198,4.124e-6,8.167,30.585,42,-88,32.161,0.198,0,1.131e-5,2.187e-8,43.86,7.913,239.097,1.705,85.687,70.762,2.898,0.081,4.653e6,2134.243,2.921,0.482,0.482,0.341,0.012,0.121,0.039,0.112,1.066e-4,0,0,0,0,3.003e-8,0.01,5.15,20.831,85,0,0.282,84.2,968.421,1144.596,0.015,0.036
0.348,15.864,100.04,318.883,100.431,320.348,1.39,5.542e-7,1.39,2.284e-5,8.856,30.605,42,-88,32.161,0.429,0,6.596e-5,-9.233e-8,43.815,7.868,238.864,1.705,85.425,70.735,2.853,0.088,5.014e6,2137.988,3.395,0.482,0.482,0.341,0.012,0.121,0.084,0.241,2.163e-4,0,0,0,0,8.793e-7,0.011,5.15,20.831,85,8.543e-7,0.653,84.194,968.379,1144.59,0.023,0.038
0.381,19.423,110.84,320.221,111.28,321.686,1.706,2.084e-6,1.706,6.999e-5,9.891,30.67,42,-88,32.161,0.565,0,2.213e-4,-2.307e-7,43.748,7.801,238.513,1.704,85.276,70.694,2.832,0.097,5.556e6,2143.606,4.173,0.482,0.483,0.341,0.012,0.121,0.112,0.316,2.828e-4,0,0,0,0,8.058e-6,0.012,5.15,20.831,84.998,1.509e-5,0.913,84.185,968.311,1144.58,0.034,0.039
0.431,25.366,126.916,321.837,127.43,323.313,2.239,6.408e-6,2.239,1.64e-4,11.43,30.859,42,-88,32.161,0.416,0,5.552e-4,-6.166e-8,43.649,7.701,237.987,1.703,85.45,70.633,2.877,0.111,6.36e6,2149.84,5.47,0.483,0.483,0.341,0.012,0.122,0.082,0.235,-2.849e-4,0,0,0,0,3.872e-5,0.014,5.15,20.831,84.991,4.545e-5,0.623,84.17,968.198,1144.564,0.05,0.04
0.481,32.115,143.034,322.616,143.621,324.114,2.849,1.353e-5,2.849,2.721e-4,12.98,31.128,42,-88,32.161,0.047,0,7.281e-4,7.834e-7,43.548,7.601,237.457,1.703,85.881,70.571,2.973,0.125,7.163e6,2151.2,6.942,0.483,0.483,0.341,0.012,0.122,0.009,0.027,6.353e-5,0,0,0,0,5.247e-5,0.016,5.15,20.831,84.98,5.056e-5,0.297,84.153,968.069,1144.545,0.05,0.04
0.531,39.67,159.185,323.297,159.848,324.811,3.537,2.381e-5,3.537,3.857e-4,14.543,31.324,42,-88,32.161,0.067,0,-6.336e-4,6.095e-8,43.448,7.501,236.924,1.702,85.865,70.509,2.982,0.14,7.97e6,2152.109,8.603,0.484,0.484,0.341,0.012,0.123,0.013,0.039,-3.931e-4,0,0,0,0,-3.209e-5,0.017,5.15,20.831,84.967,6.367e-5,0.713,84.134,967.925,1144.524,0.05,0.041
0.581,48.034,175.37,323.926,176.109,325.484,4.304,3.765e-5,4.304,5.012e-4,16.118,31.812,42,-88,32.161,0.57,0,-4.653e-4,8.626e-7,43.348,7.401,236.389,1.701,85.3,70.447,2.884,0.154,8.773e6,2153.019,10.448,0.484,0.485,0.341,0.012,0.123,0.113,0.326,9.155e-5,0,0,0,0,-1.428e-5,0.019,5.15,20.831,84.957,1.365e-4,2.396,84.113,967.765,1144.5,0.05,0.041
0.631,57.208,191.585,324.563,192.403,326.124,5.15,5.543e-5,5.15,6.168e-4,17.717,31.868,42,-88,32.161,0.497,0,6.923e-4,-4.324e-7,43.248,7.3,235.852,1.7,85.391,70.384,2.914,0.168,9.584e6,2153.928,12.483,0.485,0.485,0.341,0.013,0.124,0.098,0.286,-4.51e-4,0,0,0,0,2.648e-5,0.021,5.15,20.831,84.958,2.471e-4,2.495,84.09,967.59,1144.475,0.05,0.042
0.681,67.193,207.833,325.188,208.728,326.733,6.075,7.772e-5,6.075,7.329e-4,19.305,31.746,42,-88,32.161,0.337,0,0.001,1.031e-6,43.147,7.2,235.312,1.7,85.581,70.321,2.963,0.182,1.04e7,2154.838,14.708,0.485,0.486,0.34,0.013,0.124,0.066,0.197,3.682e-4,0,0,0,0,5.801e-5,0.023,5.15,20.831,84.974,4.634e-4,2.256,84.065,967.399,1144.447,0.05,0.042
0.731,77.991,224.092,325.388,225.063,326.908,7.08,1.051e-4,7.08,8.504e-4,20.888,31.492,42,-88,32.161,0.208,0,0.002,4.891e-7,43.048,7.101,234.773,1.699,85.741,70.258,3.006,0.196,1.121e7,2153.368,17.124,0.486,0.486,0.34,0.013,0.125,0.041,0.122,4.691e-5,0,0,0,0,1.326e-4,0.024,5.15,20.831,85.001,7.351e-4,2.106,84.038,967.193,1144.417,0.05,0.043
0.781,89.602,240.319,324.752,241.365,326.239,8.164,1.383e-4,8.164,9.709e-4,22.449,31.107,42,-88,32.161,0.098,0,0.002,-1.494e-6,42.948,7.001,234.233,1.698,85.88,70.195,3.046,0.211,1.202e7,2147.075,19.724,0.487,0.487,0.34,0.013,0.126,0.019,0.058,2.999e-4,0,0,0,0,1.492e-4,0.026,5.15,20.831,85.036,0.001,1.987,84.008,966.971,1144.385,0.05,0.044
0.831,102.022,256.512,324.068,257.632,325.51,9.325,1.783e-4,9.325,0.001,23.991,30.613,42,-88,32.161,0.037,0,-0.002,-5.639e-6,42.849,6.902,233.69,1.697,85.964,70.132,3.074,0.225,1.283e7,2140.642,22.512,0.488,0.488,0.34,0.013,0.127,0.007,0.023,4.48e-4,0,0,0,0,-1.537e-4,0.028,5.15,20.831,85.075,0.001,1.722,83.977,966.734,1144.35,0.05,0.044
0.881,115.252,272.671,323.341,273.861,324.748,10.562,2.253e-4,10.562,0.001,25.507,30.205,42,-88,32.161,0.097,0,-0.002,-1.952e-6,42.749,6.802,233.145,1.697,85.907,70.069,3.075,0.239,1.364e7,2134.209,25.481,0.489,0.489,0.34,0.014,0.127,0.019,0.058,2.646e-4,0,0,0,0,-9.78e-5,0.03,5.15,20.831,85.113,0.001,1.724,83.944,966.481,1144.313,0.05,0.045
0.931,129.288,288.792,322.569,290.052,323.954,11.875,2.8e-4,11.875,0.001,27.008,29.927,42,-88,32.161,0.09,0,-0.002,1.962e-7,42.65,6.703,232.597,1.696,85.929,70.005,3.092,0.253,1.444e7,2127.776,28.628,0.49,0.49,0.339,0.014,0.128,0.018,0.054,-2.944e-4,0,0,0,0,-6.212e-5,0.032,5.15,20.831,85.144,0.001,2.016,83.908,966.213,1144.274,0.05,0.046
0.981,144.13,304.873,321.764,306.202,323.124,13.263,3.424e-4,13.263,0.001,28.495,29.609,42,-88,32.161,0.122,0,-0.001,-4.173e-6,42.55,6.603,232.047,1.695,85.907,69.941,3.1,0.267,1.525e7,2121.343,31.964,0.491,0.491,0.339,0.014,0.129,0.024,0.075,1.976e-4,0,0,0,0,-3.242e-5,0.033,5.15,20.831,85.17,0.001,2.077,83.871,965.929,1144.233,0.05,0.047
1.031,159.774,320.882,320.29,322.278,321.625,14.724,4.128e-4,14.724,0.002,29.963,29.275,42,-88,32.161,0.155,0,-5.667e-4,-2.842e-7,42.454,6.507,231.515,1.694,85.885,69.878,3.108,0.282,1.604e7,2111.362,35.479,0.492,0.492,0.339,0.015,0.13,0.03,0.094,4.117e-4,0,0,0,0,-6.318e-6,0.035,5.15,20.831,85.186,0.001,2.061,83.831,965.631,1144.189,0.05,0.048
1.081,176.215,336.784,318.117,338.247,319.452,16.259,4.916e-4,16.259,0.002,31.417,29.175,42,-88,32.161,0.1,0,1.686e-4,-2.249e-6,42.359,6.411,230.98,1.694,85.965,69.816,3.136,0.295,1.683e7,2097.617,39.15,0.493,0.493,0.339,0.015,0.131,0.02,0.061,-3.032e-4,0,0,0,0,5.078e-7,0.037,5.15,20.831,85.19,0.002,2.482,83.79,965.317,1144.143,0.05,0.048
1.131,193.449,352.576,315.878,354.105,317.245,17.866,5.796e-4,17.866,0.002,32.875,29.42,42,-88,32.161,0.048,0,-3.553e-4,3.379e-7,42.263,6.316,230.443,1.693,86.042,69.753,3.163,0.309,1.762e7,2083.871,42.976,0.494,0.494,0.338,0.015,0.132,0.009,0.03,-4.001e-4,0,0,0,0,-2.058e-6,0.039,5.15,20.831,85.184,0.002,3.475,83.747,964.987,1144.095,0.05,0.049
1.181,211.47,368.254,313.585,369.853,315.004,19.547,6.777e-4,19.547,0.002,34.352,29.865,42,-88,32.161,0.244,0,5.117e-4,-2.911e-7,42.167,6.22,229.904,1.692,85.835,69.69,3.135,0.323,1.839e7,2070.124,46.964,0.495,0.495,0.338,0.016,0.134,0.048,0.152,1.478e-4,0,0,0,0,3.916e-6,0.04,5.15,20.831,85.184,0.003,4.918,83.701,964.643,1144.045,0.05,0.05
1.231,230.272,383.817,311.281,385.487,312.72,21.301,7.869e-4,21.301,0.002,35.847,29.97,42,-88,32.161,0.355,0,0.003,-3.721e-6,42.071,6.124,229.362,1.691,85.727,69.627,3.126,0.337,1.916e7,2056.378,51.12,0.496,0.496,0.338,0.016,0.135,0.071,0.22,-1.827e-4,0,0,0,0,9.794e-5,0.042,5.15,20.831,85.212,0.003,6.107,83.654,964.284,1143.993,0.05,0.051
1.281,249.849,399.266,309.057,401.006,310.381,23.131,9.078e-4,23.131,0.002,37.319,28.645,42,-88,32.161,0.137,0,0.005,5.775e-6,41.975,6.028,228.818,1.691,85.996,69.563,3.191,0.35,1.993e7,2042.632,55.449,0.498,0.498,0.337,0.016,0.136,0.027,0.086,3.682e-4,0,0,0,0,3.121e-4,0.044,5.15,20.831,85.281,0.004,5.32,83.604,963.91,1143.938,0.05,0.051
1.331,270.196,414.603,306.788,416.406,308.006,25.032,0.001,25.032,0.002,38.706,27.364,42,-88,32.161,0.015,0,-0.005,-2.219e-5,41.879,5.932,228.272,1.69,86.157,69.5,3.234,0.364,2.069e7,2028.885,59.94,0.499,0.499,0.337,0.017,0.137,0.003,0.01,-3.36e-5,0,0,0,0,-2.636e-4,0.045,5.15,20.831,85.37,0.005,4.988,83.553,963.521,1143.881,0.05,0.052
1.381,291.306,429.826,304.482,431.687,305.592,27.001,0.001,27.001,0.003,40.039,26.023,42,-88,32.161,0.158,0,-0.004,-1.033e-6,41.783,5.836,227.723,1.689,86.013,69.435,3.219,0.377,2.145e7,2015.139,64.593,0.5,0.5,0.337,0.017,0.138,0.031,0.101,2.716e-4,0,0,0,0,-2.147e-4,0.047,5.15,20.831,85.455,0.005,4.67,83.5,963.118,1143.823,0.05,0.053
1.431,313.175,444.929,302.019,446.842,303.067,29.034,0.001,29.034,0.003,41.307,25.187,42,-88,32.161,0.207,0,-0.002,-9.505e-6,41.69,5.742,227.185,1.689,85.978,69.373,3.224,0.39,2.22e7,2001.03,69.385,0.502,0.502,0.336,0.018,0.14,0.041,0.132,4.163e-4,0,0,0,0,-5.182e-5,0.049,5.15,20.831,85.515,0.007,4.769,83.445,962.701,1143.762,0.05,0.054
1.481,335.795,459.879,298.95,461.843,299.967,31.131,0.002,31.131,0.003,42.548,24.678,42,-88,32.161,0.215,0,-4.172e-4,-1.482e-5,41.599,5.652,226.661,1.688,85.99,69.311,3.239,0.403,2.294e7,1983.928,74.311,0.503,0.503,0.336,0.018,0.141,0.043,0.139,5.126e-5,0,0,0,0,-1.669e-6,0.05,5.15,20.831,85.54,0.01,4.935,83.387,962.268,1143.699,0.05,0.055
1.531,359.159,474.669,295.709,476.682,296.714,33.289,0.002,33.289,0.003,43.768,24.398,42,-88,32.16,0.223,0,0.002,-1.427e-5,41.508,5.561,226.134,1.687,86.004,69.25,3.253,0.416,2.367e7,1966.162,79.38,0.505,0.505,0.336,0.018,0.143,0.044,0.144,-1.165e-4,0,0,0,0,3.689e-5,0.052,5.15,20.831,85.524,0.012,4.745,83.329,961.822,1143.634,0.05,0.056
1.581,383.258,489.295,292.418,491.358,293.423,35.507,0.002,35.507,0.003,44.979,24.256,42,-88,32.16,0.248,0,0.005,-3.948e-6,41.417,5.47,225.606,1.687,86,69.188,3.264,0.429,2.439e7,1948.396,84.595,0.506,0.506,0.335,0.019,0.144,0.049,0.161,3.828e-4,0,0,0,0,1.79e-4,0.053,5.15,20.831,85.464,0.013,4.028,83.268,961.362,1143.566,0.05,0.056
1.631,408.084,503.754,288.992,505.868,290.112,37.787,0.002,37.787,0.003,46.203,25.461,42,-88,32.16,0.095,0,0.007,-3.958e-5,41.327,5.379,225.076,1.686,86.198,69.126,3.315,0.442,2.511e7,1930.629,89.884,0.508,0.508,0.335,0.019,0.145,0.019,0.062,-4.18e-4,0,0,0,0,4.38e-4,0.055,5.15,20.831,85.354,0.013,4.418,83.205,960.888,1143.497,0.05,0.057
1.681,433.629,518.038,285.468,520.213,286.778,40.129,0.003,40.129,0.004,47.52,27.374,42,-88,32.16,0.138,-5.528e-9,-0.007,-1.555e-5,41.236,5.289,224.543,1.685,86.172,69.063,3.322,0.455,2.581e7,1912.863,95.286,0.509,0.509,0.335,0.02,0.147,0.028,0.092,1.471e-4,0,0,0,0,-3.496e-4,0.057,5.15,20.831,85.222,0.012,5.527,83.141,960.4,1143.426,0.05,0.057
1.731,459.884,532.157,282.201,534.401,283.612,42.54,0.003,42.54,0.004,48.917,28.264,42,-88,32.16,0.219,5.021e-9,-0.004,-1.777e-5,41.148,5.2,224.023,1.684,86.105,69.003,3.321,0.467,2.65e7,1896.453,100.845,0.511,0.511,0.334,0.02,0.148,0.044,0.146,1.434e-4,0,0,0,0,-1.026e-4,0.058,5.15,20.831,85.124,0.01,5.604,83.075,959.898,1143.353,0.05,0.058
