# Base - Ideal Conditions  (Up to date)
# 789 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (115 ft/s)
#
Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (lb),Motor mass (lb),Longitudinal moment of inertia (lb·ft²),Rotational moment of inertia (lb·ft²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (in²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°F),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.01,-0.001,-0.3,-29.963,0.301,30.078,-1.311e-4,0,1.311e-4,180,0.026,2.621,42,-88,32.162,106.451,0,0,0,44.379,8.5,238.48,1.735,NaN,74.83,NaN,7.158e-4,4.207e4,12.034,-2.335e-5,1.009,-0.05,0.869,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.27e-5,5.15,20.831,85,0,0.789,84.234,968.682,1144.634,0.01,0.001
0.02,-0.001,-0.261,-26.055,0.262,26.155,-1.14e-4,0,1.14e-4,180,0.023,2.28,42,-88,32.162,110.885,0,0,0,44.378,8.5,238.479,1.735,NaN,74.83,NaN,5.214e-4,3.065e4,36.103,-2.599e-5,1.094,-0.105,0.955,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.843e-5,5.15,20.831,85,0,0.56,84.234,968.682,1144.634,0.01,0.002
0.03,0.003,0.595,59.504,0.597,59.732,2.602e-4,0,2.602e-4,0,0.052,5.206,42,-88,32.162,27.755,0,0,0,44.368,8.489,238.43,1.735,NaN,74.825,NaN,6.18e-4,3.633e4,562.936,4.245e-4,1.047,1.217,0.908,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.493e-5,5.15,20.831,85,0,0.331,84.234,968.682,1144.634,0.01,0.003
0.04,0.02,2.862,226.77,2.873,227.636,0.002,0,0.002,0,0.25,19.84,42,-88,32.162,2.012,0,0,0,44.358,8.479,238.381,1.735,NaN,74.819,NaN,0.003,1.481e5,1592.534,0.004,0.762,0.771,0.622,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.124e-4,5.15,20.831,85,0,0.102,84.234,968.682,1144.634,0.01,0.003
0.05,0.065,6.066,320.4,6.089,321.624,0.006,0,0.006,0,0.531,28.031,42,-88,32.162,1.196,0,0,0,44.338,8.459,238.281,1.735,NaN,74.807,NaN,0.005,3.121e5,2167.95,0.017,0.662,0.665,0.523,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.619e-4,5.15,20.831,85,0,0.127,84.234,968.681,1144.634,0.01,0.004
# Event LIFTOFF occurred at t=0.06 seconds
0.06,0.142,9.427,336.237,9.463,337.522,0.012,0,0.012,0,0.825,29.417,42,-88,32.162,0.932,0,0,0,44.317,8.438,238.18,1.735,NaN,74.795,NaN,0.008,4.853e5,2264.373,0.038,0.614,0.615,0.474,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,5.15,20.831,85,0,0.154,84.234,968.68,1144.634,0.01,0.004
0.07,0.253,12.705,327.874,12.754,329.126,0.022,0,0.022,0,1.112,28.685,42,-88,32.162,0.812,0,0,0,44.297,8.418,238.078,1.735,NaN,74.783,NaN,0.011,6.541e5,2211.927,0.066,0.585,0.586,0.446,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,5.15,20.831,85,0,0.181,84.234,968.678,1144.633,0.01,0.004
0.08,0.396,15.887,318.307,15.948,319.523,0.035,0,0.035,0,1.39,27.848,42,-88,32.162,0.745,0,0,0,44.277,8.398,237.979,1.734,NaN,74.771,NaN,0.014,8.18e5,2152.178,0.1,0.565,0.566,0.426,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,5.15,20.831,85,0,0.208,84.233,968.675,1144.633,0.01,0.005
0.09,0.571,19.056,316.99,19.129,318.201,0.05,0,0.05,0,1.667,27.733,42,-88,32.162,0.702,0,0,0,44.257,8.378,237.882,1.734,NaN,74.759,NaN,0.017,9.813e5,2143.162,0.14,0.55,0.551,0.41,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,5.15,20.831,85,0,0.235,84.233,968.671,1144.633,0.01,0.005
0.1,0.777,22.218,316.194,22.303,317.401,0.068,0,0.068,0,1.944,27.663,42,-88,32.162,0.671,0,0,0,44.237,8.358,237.784,1.734,NaN,74.748,NaN,0.019,1.144e6,2137.363,0.186,0.538,0.538,0.398,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,5.15,20.831,85,0,0.262,84.232,968.668,1144.632,0.01,0.005
0.11,1.015,25.371,315.396,25.468,316.601,0.089,0,0.089,0,2.22,27.594,42,-88,32.162,0.622,0,0,0,44.217,8.338,237.687,1.734,NaN,74.736,NaN,0.022,1.307e6,2131.563,0.238,0.528,0.528,0.388,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,5.15,20.831,85,0,0.277,84.232,968.663,1144.631,0.01,0.006
0.12,1.284,28.516,314.596,28.625,315.798,0.112,0,0.112,0,2.495,27.524,42,-88,32.162,0.584,0,0,0,44.197,8.318,237.589,1.734,NaN,74.725,NaN,0.025,1.469e6,2125.764,0.296,0.519,0.519,0.379,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,5.15,20.831,85,0,0.292,84.231,968.658,1144.631,0.01,0.006
0.13,1.585,31.653,313.795,31.774,314.994,0.139,0,0.139,0,2.769,27.454,42,-88,32.162,0.553,0,0,0,44.178,8.299,237.491,1.734,NaN,74.713,NaN,0.028,1.63e6,2119.964,0.36,0.511,0.512,0.372,0.011,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,5.15,20.831,85,0,0.308,84.23,968.652,1144.63,0.01,0.006
0.14,1.917,34.783,312.993,34.915,314.188,0.168,0,0.168,0,3.043,27.383,42,-88,32.162,0.528,0,0,0,44.158,8.279,237.393,1.733,NaN,74.702,NaN,0.03,1.791e6,2114.164,0.429,0.505,0.505,0.365,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,5.15,20.831,85,0,0.323,84.23,968.646,1144.629,0.01,0.006
0.15,2.281,37.904,312.188,38.049,313.381,0.2,0,0.2,0,3.316,27.313,42,-88,32.162,0.508,0,0,0,44.138,8.259,237.295,1.733,NaN,74.69,NaN,0.033,1.952e6,2108.365,0.503,0.499,0.5,0.36,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,5.15,20.831,85,0,0.338,84.229,968.639,1144.628,0.01,0.007
0.16,2.676,41.018,311.484,41.175,312.674,0.234,0,0.234,0,3.589,27.251,42,-88,32.162,0.456,0,0,0,44.118,8.239,237.197,1.733,NaN,74.678,NaN,0.036,2.113e6,2103.189,0.583,0.494,0.494,0.354,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,5.15,20.831,85,0,0.329,84.228,968.631,1144.627,0.01,0.007
0.17,3.101,44.134,311.721,44.303,312.912,0.271,0,0.271,0,3.861,27.272,42,-88,32.162,0.411,0,0,0,44.098,8.219,237.099,1.733,NaN,74.667,NaN,0.039,2.273e6,2103.783,0.669,0.489,0.49,0.35,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,5.15,20.831,85,0,0.319,84.227,968.623,1144.626,0.01,0.007
0.18,3.558,47.256,312.187,47.436,313.379,0.311,0,0.311,0,4.134,27.313,42,-88,32.162,0.372,0,0,0,44.079,8.2,237.001,1.733,NaN,74.655,NaN,0.041,2.434e6,2105.78,0.764,0.487,0.487,0.347,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,5.15,20.831,85,0,0.309,84.225,968.614,1144.624,0.01,0.008
0.19,4.046,50.381,312.651,50.574,313.845,0.354,0,0.354,0,4.408,27.353,42,-88,32.162,0.338,0,0,0,44.059,8.18,236.903,1.733,NaN,74.643,NaN,0.044,2.595e6,2107.777,0.868,0.487,0.487,0.347,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,5.15,20.831,85,0,0.3,84.224,968.605,1144.623,0.01,0.008
0.2,4.566,53.512,313.114,53.716,314.31,0.399,0,0.399,0,4.682,27.394,42,-88,32.162,0.308,0,0,0,44.039,8.16,236.804,1.733,NaN,74.632,NaN,0.047,2.757e6,2109.775,0.98,0.487,0.487,0.347,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,5.15,20.831,85,0,0.29,84.223,968.595,1144.621,0.01,0.008
0.21,5.117,56.647,313.577,56.863,314.775,0.448,0,0.448,0,4.956,27.434,42,-88,32.162,0.253,0,0,0,44.019,8.14,236.706,1.732,NaN,74.62,NaN,0.05,2.919e6,2111.772,1.098,0.487,0.487,0.347,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,5.15,20.831,85,0,0.252,84.222,968.585,1144.62,0.01,0.009
0.22,5.699,59.787,314.039,60.015,315.239,0.499,0,0.499,0,5.231,27.475,42,-88,32.162,0.203,0,0,0,43.999,8.121,236.607,1.732,NaN,74.608,NaN,0.052,3.081e6,2113.77,1.223,0.487,0.487,0.347,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,5.15,20.831,85,0,0.213,84.22,968.574,1144.618,0.01,0.009
0.23,6.312,62.931,314.5,63.171,315.702,0.552,0,0.552,0,5.506,27.515,42,-88,32.162,0.158,0,0,0,43.98,8.101,236.509,1.732,NaN,74.597,NaN,0.055,3.243e6,2115.767,1.355,0.487,0.487,0.347,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,5.15,20.831,85,0,0.175,84.219,968.562,1144.617,0.01,0.009
0.24,6.957,66.08,314.961,66.332,316.164,0.609,0,0.609,0,5.781,27.556,42,-88,32.162,0.118,0,0,0,43.96,8.081,236.41,1.732,NaN,74.585,NaN,0.058,3.405e6,2117.764,1.495,0.487,0.488,0.347,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,5.15,20.831,85,0,0.137,84.217,968.549,1144.615,0.01,0.01
0.25,7.634,69.233,315.421,69.498,316.625,0.668,0,0.668,0,6.057,27.596,42,-88,32.162,0.081,0,0,0,43.94,8.061,236.311,1.732,NaN,74.573,NaN,0.061,3.568e6,2119.762,1.641,0.488,0.488,0.347,0.012,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,5.15,20.831,85,0,0.098,84.215,968.537,1144.613,0.01,0.01
0.26,8.342,72.392,315.88,72.668,317.086,0.73,0,0.73,0,6.333,27.636,42,-88,32.162,0.038,0,0,0,43.92,8.041,236.212,1.732,NaN,74.561,NaN,0.063,3.731e6,2121.759,1.795,0.488,0.488,0.347,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,5.15,20.831,85,0,0.048,84.213,968.523,1144.611,0.01,0.011
0.27,9.082,75.554,316.338,75.843,317.546,0.795,0,0.795,0,6.61,27.676,42,-88,32.161,0.001,0,0,0,43.9,8.022,236.113,1.732,NaN,74.55,NaN,0.066,3.894e6,2123.757,1.955,0.488,0.488,0.347,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,5.15,20.831,85,0,0.002,84.212,968.509,1144.609,0.01,0.012
0.28,9.853,78.722,316.795,79.022,318.005,0.862,0,0.862,0,6.887,27.716,42,-88,32.161,0.037,0,0,0,43.881,8.002,236.014,1.731,NaN,74.538,NaN,0.069,4.057e6,2125.754,2.123,0.488,0.488,0.347,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009,5.15,20.831,85,0,0.051,84.21,968.494,1144.607,0.01,0.012
0.29,10.656,81.894,317.252,82.206,318.464,0.932,0,0.932,0,7.165,27.756,42,-88,32.161,0.07,0,0,0,43.861,7.982,235.915,1.731,NaN,74.526,NaN,0.072,4.221e6,2127.751,2.298,0.488,0.488,0.347,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009,5.15,20.831,85,0,0.101,84.208,968.479,1144.604,0.01,0.013
0.3,11.491,85.07,317.708,85.395,318.922,1.005,0,1.005,0,7.443,27.796,42,-88,32.161,0.101,0,0,0,43.841,7.962,235.816,1.731,NaN,74.514,NaN,0.075,4.385e6,2129.749,2.48,0.488,0.488,0.347,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009,5.15,20.831,85,0,0.151,84.205,968.463,1144.602,0.01,0.013
# Event LAUNCHROD occurred at t=0.31 seconds
0.31,12.358,88.251,318.164,88.588,319.379,1.081,0,1.081,0,7.721,27.836,42,-88,32.161,0.113,0,0,0,43.821,7.942,235.716,1.731,NaN,74.503,NaN,0.077,4.547e6,2131.746,2.668,0.488,0.488,0.347,0.012,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,5.15,20.831,85,0,0.176,84.203,968.446,1144.6,0.01,0.014
0.325,13.717,93.027,318.513,93.386,319.993,1.2,8.64e-8,1.2,4.124e-6,8.182,30.745,42,-88,32.161,0.382,0,2.376e-5,6.477e-8,43.792,7.913,235.567,1.731,88.135,74.485,2.65,0.082,4.792e6,2134.243,2.964,0.488,0.488,0.347,0.012,0.121,0.075,0.198,1.611e-4,0,0,0,0,1.47e-7,0.01,5.15,20.831,85,0,0.667,84.2,968.42,1144.596,0.015,0.014
0.348,15.891,100.21,319.4,100.602,320.893,1.392,5.555e-7,1.392,2.286e-5,8.876,30.915,42,-88,32.161,0.735,0,1.14e-4,-4.416e-8,43.747,7.868,235.343,1.73,87.717,74.458,2.575,0.088,5.159e6,2137.988,3.441,0.488,0.489,0.347,0.012,0.121,0.146,0.377,-4.862e-4,0,0,0,0,2.918e-6,0.011,5.15,20.831,85.001,1.462e-6,1.404,84.194,968.379,1144.59,0.023,0.014
0.381,19.456,111.027,320.741,111.469,322.232,1.71,2.089e-6,1.71,7.002e-5,9.922,30.968,42,-88,32.161,0.438,0,2.89e-4,9.402e-8,43.68,7.801,235.006,1.73,88.073,74.418,2.651,0.097,5.718e6,2143.606,4.225,0.488,0.489,0.347,0.012,0.121,0.086,0.229,-4.457e-4,0,0,0,0,1.528e-5,0.012,5.15,20.831,85.003,1.181e-5,1.068,84.185,968.311,1144.58,0.034,0.015
0.431,25.41,127.13,322.367,127.647,323.859,2.244,6.42e-6,2.244,1.639e-4,11.473,31.049,42,-88,32.161,0.283,0,4.335e-4,-4.044e-7,43.58,7.701,234.501,1.729,88.267,74.358,2.701,0.111,6.548e6,2149.84,5.544,0.489,0.489,0.347,0.012,0.122,0.055,0.15,1.359e-5,0,0,0,0,2.62e-5,0.014,5.15,20.831,85.01,2.79e-5,1.003,84.17,968.197,1144.563,0.05,0.015
0.481,32.17,143.274,323.183,143.865,324.651,2.857,1.355e-5,2.857,2.718e-4,13.024,30.832,42,-88,32.161,0.262,0,-5.729e-4,-4.452e-7,43.48,7.601,233.992,1.728,88.299,74.298,2.719,0.126,7.385e6,2151.2,7.058,0.489,0.489,0.347,0.012,0.122,0.051,0.14,-1.113e-4,0,0,0,0,-3.598e-5,0.016,5.15,20.831,85.019,4.954e-5,0.123,84.153,968.068,1144.545,0.05,0.016
0.531,39.738,159.455,323.895,160.119,325.339,3.546,2.384e-5,3.546,3.852e-4,14.558,30.619,42,-88,32.161,0.614,0,-1.849e-5,5.574e-9,43.38,7.501,233.48,1.728,87.885,74.237,2.65,0.14,8.223e6,2152.109,8.769,0.49,0.49,0.347,0.012,0.123,0.122,0.324,3.468e-4,0,0,0,0,-3.022e-8,0.017,5.15,20.831,85.025,3.902e-5,1.05,84.134,967.923,1144.523,0.05,0.016
0.581,48.116,175.671,324.544,176.406,326.008,4.313,3.762e-5,4.313,4.998e-4,16.092,30.866,42,-88,32.161,0.276,0,5.769e-4,1.12e-6,43.28,7.401,232.967,1.727,88.298,74.176,2.742,0.154,9.054e6,2153.019,10.632,0.49,0.49,0.347,0.012,0.123,0.054,0.149,-4.015e-4,0,0,0,0,2.427e-5,0.019,5.15,20.831,85.02,3.113e-5,0.071,84.113,967.763,1144.5,0.05,0.017
0.631,57.305,191.917,325.162,192.726,326.648,5.156,5.52e-5,5.156,6.134e-4,17.644,31.124,42,-88,32.161,0.066,0,6.282e-4,2.018e-6,43.179,7.3,232.45,1.726,88.565,74.114,2.806,0.168,9.887e6,2153.928,12.693,0.491,0.491,0.347,0.013,0.124,0.013,0.036,1.986e-4,0,0,0,0,2.412e-5,0.021,5.15,20.831,85.009,-4.113e-5,0.664,84.09,967.588,1144.475,0.05,0.017
0.681,67.308,208.194,325.759,209.078,327.256,6.077,7.677e-5,6.077,7.238e-4,19.204,31.259,42,-88,32.161,0.058,0,7.646e-4,2.853e-6,43.079,7.2,231.932,1.725,88.586,74.053,2.822,0.183,1.072e7,2154.838,14.956,0.492,0.492,0.346,0.013,0.124,0.011,0.032,4.79e-4,0,0,0,0,3.037e-5,0.023,5.15,20.831,84.996,-1.499e-4,0.764,84.065,967.397,1144.447,0.05,0.018
0.731,78.125,224.48,325.927,225.439,327.428,7.077,1.025e-4,7.077,8.301e-4,20.769,31.31,42,-88,32.161,0.097,0,8.892e-4,5.507e-7,42.98,7.101,231.415,1.725,88.549,73.991,2.827,0.197,1.156e7,2153.368,17.414,0.492,0.492,0.346,0.013,0.125,0.019,0.054,7.378e-5,0,0,0,0,3.532e-5,0.025,5.15,20.831,84.981,-1.635e-4,0.672,84.037,967.19,1144.417,0.05,0.018
0.781,89.755,240.733,325.249,241.767,326.755,8.154,1.326e-4,8.154,9.32e-4,22.332,31.334,42,-88,32.161,0.108,0,0.001,3.522e-6,42.88,7.001,230.896,1.724,88.548,73.93,2.839,0.211,1.24e7,2147.075,20.057,0.493,0.493,0.346,0.013,0.126,0.021,0.059,-2.59e-4,0,0,0,0,5.24e-5,0.026,5.15,20.831,84.963,-2.176e-4,0.656,84.008,966.968,1144.384,0.05,0.019
0.831,102.197,256.95,324.496,258.059,326.027,9.31,1.673e-4,9.31,0.001,23.9,31.559,42,-88,32.161,0.006,0,-0.001,4.374e-5,42.781,6.902,230.374,1.723,88.685,73.867,2.877,0.225,1.323e7,2140.642,22.877,0.494,0.494,0.346,0.014,0.127,0.001,0.004,-6.064e-5,0,0,0,0,-6.248e-5,0.028,5.15,20.831,84.94,-3.503e-4,1.174,83.977,966.73,1144.349,0.05,0.019
0.881,115.449,273.129,323.753,274.314,325.253,10.544,2.066e-4,10.544,0.001,25.474,31.21,42,-88,32.161,0.242,0,0.001,2.096e-6,42.681,6.802,229.851,1.722,88.411,73.805,2.836,0.24,1.407e7,2134.209,25.917,0.495,0.495,0.346,0.014,0.127,0.047,0.135,-1.331e-4,0,0,0,0,5.256e-5,0.03,5.15,20.831,84.916,-5.121e-4,0.018,83.943,966.477,1144.313,0.05,0.02
0.931,129.509,289.27,322.986,290.529,324.438,11.856,2.505e-4,11.856,0.001,27.016,30.664,42,-88,32.161,0.573,0,0.003,4.188e-7,42.582,6.703,229.325,1.722,88.029,73.743,2.774,0.254,1.491e7,2127.776,29.181,0.496,0.496,0.345,0.014,0.128,0.114,0.317,-8.197e-5,0,0,0,0,2.278e-4,0.032,5.15,20.831,84.879,-6.455e-4,1.837,83.908,966.209,1144.273,0.05,0.02
0.981,144.375,305.371,322.107,306.703,323.605,13.245,2.989e-4,13.245,0.001,28.548,31.1,42,-88,32.161,0.481,0,0.005,1.45e-6,42.482,6.603,228.797,1.721,88.154,73.68,2.811,0.268,1.573e7,2121.343,32.566,0.497,0.497,0.345,0.014,0.129,0.096,0.268,-2.332e-4,0,0,0,0,6.503e-4,0.033,5.15,20.831,84.807,-7.031e-4,1.797,83.87,965.925,1144.232,0.05,0.021
1.031,160.044,321.395,320.528,322.803,322.107,14.712,3.518e-4,14.712,0.001,30.121,31.851,42,-88,32.161,0.334,0,0.007,-9.668e-8,42.386,6.507,228.285,1.72,88.346,73.619,2.86,0.282,1.655e7,2111.362,36.122,0.498,0.498,0.345,0.015,0.13,0.066,0.188,-4.674e-4,0,0,0,0,9.491e-4,0.035,5.15,20.831,84.701,-3.947e-4,1.574,83.831,965.625,1144.188,0.05,0.021
1.081,176.512,337.306,318.263,338.795,319.926,16.258,4.1e-4,16.258,0.001,31.726,32.584,42,-88,32.161,0.259,0,0.008,3.387e-6,42.29,6.411,227.772,1.719,88.454,73.557,2.893,0.296,1.737e7,2097.617,39.868,0.499,0.499,0.344,0.015,0.131,0.051,0.147,-2.641e-4,0,0,0,0,0.001,0.037,5.15,20.831,84.568,-8.127e-6,1.886,83.789,965.311,1144.142,0.05,0.021
1.131,193.772,353.103,315.911,354.677,317.715,17.885,4.746e-4,17.885,0.002,33.376,33.807,42,-88,32.161,0.067,-9.123e-9,0.009,2.304e-5,42.194,6.316,227.256,1.719,88.707,73.496,2.954,0.31,1.818e7,2083.871,43.764,0.5,0.5,0.344,0.015,0.133,0.013,0.037,8.949e-7,0,0,0,0,0.001,0.039,5.15,20.831,84.413,4.326e-4,1.575,83.746,964.981,1144.094,0.05,0.022
1.181,211.819,368.779,313.465,370.446,315.473,19.597,5.466e-4,19.597,0.002,35.102,35.535,42,-88,32.161,0.248,0,-0.009,6.886e-6,42.099,6.22,226.738,1.718,88.505,73.434,2.926,0.324,1.898e7,2070.124,47.818,0.501,0.501,0.344,0.016,0.134,0.049,0.145,-2.879e-4,0,0,0,0,-0.001,0.04,5.15,20.831,84.253,0.001,0.387,83.7,964.637,1144.044,0.05,0.022
1.231,230.647,384.332,311.048,386.1,313.181,21.397,6.28e-4,21.397,0.002,36.907,36.49,42,-88,32.161,0.335,0,-0.006,8.043e-6,42.003,6.124,226.218,1.717,88.418,73.372,2.922,0.338,1.978e7,2056.378,52.066,0.502,0.503,0.344,0.016,0.135,0.067,0.195,8.181e-5,0,0,0,0,-5.879e-4,0.042,5.15,20.831,84.119,0.002,0.391,83.653,964.277,1143.992,0.05,0.022
1.281,250.249,399.766,308.629,401.638,310.847,23.288,7.208e-4,23.288,0.002,38.738,37.074,42,-88,32.161,0.374,6.137e-9,-0.004,-2.056e-7,41.907,6.028,225.696,1.716,88.392,73.31,2.929,0.351,2.057e7,2042.632,56.474,0.504,0.504,0.343,0.016,0.136,0.075,0.218,3.353e-4,0,0,0,0,-2.4e-4,0.044,5.15,20.831,84.025,0.003,0.468,83.603,963.902,1143.937,0.05,0.023
1.331,270.62,415.077,306.219,417.058,308.471,25.271,8.276e-4,25.271,0.002,40.594,37.213,42,-88,32.161,0.375,0,-0.001,7.808e-6,41.811,5.932,225.171,1.716,88.412,73.247,2.945,0.365,2.135e7,2028.885,61.034,0.505,0.505,0.343,0.017,0.137,0.075,0.22,-2.82e-5,0,0,0,0,-1.577e-5,0.045,5.15,20.831,83.978,0.004,0.44,83.552,963.513,1143.88,0.05,0.023
1.381,291.754,430.27,303.851,432.357,306.047,27.347,9.505e-4,27.347,0.002,42.436,36.599,42,-88,32.161,0.273,0,0.002,5.019e-7,41.715,5.836,224.644,1.715,88.556,73.184,2.985,0.378,2.213e7,2015.139,65.75,0.506,0.507,0.343,0.017,0.139,0.054,0.163,3.065e-4,0,0,0,0,2.996e-5,0.047,5.15,20.831,83.983,0.004,0.839,83.499,963.11,1143.821,0.05,0.024
1.431,313.644,445.341,301.448,447.532,303.492,29.514,0.001,29.514,0.002,44.228,35.165,42,-88,32.161,0.065,0,0.003,4.48e-6,41.621,5.742,224.127,1.714,88.832,73.123,3.05,0.391,2.291e7,2001.03,70.637,0.508,0.508,0.342,0.018,0.14,0.013,0.038,-2.477e-4,0,0,0,0,1.171e-4,0.049,5.15,20.831,84.029,0.005,1.856,83.443,962.692,1143.76,0.05,0.024
1.481,336.284,460.266,298.469,462.553,300.355,31.768,0.001,31.768,0.002,45.936,33.609,42,-88,32.161,0.119,0,-0.003,6.873e-6,41.531,5.652,223.624,1.714,88.788,73.063,3.054,0.405,2.367e7,1983.928,75.679,0.509,0.509,0.342,0.018,0.141,0.024,0.072,-4.52e-4,0,0,0,0,-7.718e-5,0.05,5.15,20.831,84.085,0.005,2.745,83.386,962.259,1143.697,0.05,0.024
1.531,359.667,475.033,295.272,477.41,297.078,34.106,0.001,34.106,0.002,47.579,32.707,42,-88,32.16,0.176,0,-9.957e-4,-6.633e-6,41.44,5.561,223.118,1.713,88.742,73.002,3.056,0.418,2.443e7,1966.162,80.831,0.511,0.511,0.341,0.019,0.143,0.035,0.107,-1.119e-4,0,0,0,0,-9.858e-6,0.052,5.15,20.831,84.12,0.006,2.837,83.327,961.813,1143.632,0.05,0.025
1.581,383.784,489.638,292.017,492.103,293.763,36.525,0.002,36.525,0.003,49.19,31.982,42,-88,32.16,0.229,0,9.881e-4,-7.632e-6,41.349,5.47,222.611,1.712,88.702,72.942,3.06,0.431,2.518e7,1948.396,86.124,0.512,0.512,0.341,0.019,0.144,0.046,0.14,-3.35e-4,0,0,0,0,9.135e-6,0.054,5.15,20.831,84.121,0.006,3.212,83.266,961.352,1143.565,0.05,0.025
1.631,408.627,504.08,288.708,506.629,290.41,39.024,0.002,39.024,0.003,50.765,31.398,42,-88,32.16,0.296,7.177e-9,0.004,3.981e-6,41.258,5.379,222.102,1.712,88.647,72.881,3.061,0.443,2.592e7,1930.629,91.574,0.514,0.514,0.341,0.02,0.146,0.059,0.181,2.761e-4,0,0,0,0,1.503e-4,0.055,5.15,20.831,84.075,0.006,4.199,83.204,960.877,1143.496,0.05,0.025
1.681,434.187,518.353,285.283,520.987,287.029,41.601,0.002,41.601,0.003,52.326,31.605,42,-88,32.16,0.286,1.126e-8,0.008,6.227e-6,41.168,5.289,221.59,1.711,88.684,72.82,3.08,0.456,2.665e7,1912.863,97.133,0.515,0.516,0.34,0.02,0.147,0.057,0.176,2.071e-4,0,0,0,0,5.297e-4,0.057,5.15,20.831,83.965,0.005,5.105,83.139,960.389,1143.425,0.05,0.026
1.731,460.458,532.461,281.874,535.186,283.857,44.257,0.002,44.257,0.003,53.935,33.492,42,-88,32.16,0.086,-1.407e-8,0.011,1.625e-5,41.079,5.2,221.091,1.71,88.951,72.76,3.144,0.469,2.736e7,1896.453,102.739,0.517,0.517,0.34,0.021,0.149,0.017,0.053,3.451e-4,0,0,0,0,9.414e-4,0.058,5.15,20.831,83.792,0.005,4.785,83.073,959.887,1143.351,0.05,0.026
